Date,Mkt_Ret_60d,Mkt_Vol_20d
1993-09-29,0.04747548025188375,0.005207250032434161
1993-09-30,0.042395397024511006,0.0052172199120455506
1993-10-01,0.03568215026217403,0.005280976594241889
1993-10-04,0.03420106915142562,0.0052869073067236564
1993-10-05,0.03352128477464067,0.005049126271435103
1993-10-06,0.03353949785856902,0.004977097025638836
1993-10-07,0.027164487156576156,0.005015920389976912
1993-10-08,0.032858217135292245,0.0046106459294698275
1993-10-11,0.037851911991977794,0.004631914824676767
1993-10-12,0.03998259563423945,0.00453945644864474
1993-10-13,0.03708448588315982,0.004503817611043843
1993-10-14,0.0511385694597819,0.005204738376629486
1993-10-15,0.06417471142370856,0.005243104396179814
1993-10-18,0.0561551326452574,0.004843895607999702
1993-10-19,0.042591765285096894,0.005127709611052409
1993-10-20,0.04471724715130465,0.004868786172566286
1993-10-21,0.04549857579812211,0.0047838399048360505
1993-10-22,0.034821056638437486,0.004878628215028477
1993-10-25,0.04339522474474,0.004277263817612163
1993-10-26,0.039794663967955834,0.00425008452964651
1993-10-27,0.03977197449879033,0.004160303704581846
1993-10-28,0.04745834080873079,0.00438416751302081
1993-10-29,0.049644738239629005,0.0042967550292106775
1993-11-01,0.050983145213739034,0.0043165183670595105
1993-11-02,0.04447742264133292,0.004301085015914441
1993-11-03,0.03197732686187549,0.005252531983243124
1993-11-04,0.020843164128850233,0.005776651106915842
1993-11-05,0.028560696911483996,0.0058733221988707006
1993-11-08,0.02853024869618248,0.0058629960851837
1993-11-09,0.02355614220291935,0.005856616372713375
1993-11-10,0.027640248671966683,0.006092072514780427
1993-11-11,0.019281259955955532,0.00535709763411109
1993-11-12,0.02408892535420537,0.005323250528781227
1993-11-15,0.022703904414975495,0.00529912087974417
1993-11-16,0.029615080920785575,0.0051506705508998305
1993-11-17,0.013033845211279038,0.005288689401497169
1993-11-18,0.009630904942498297,0.00531353049394901
1993-11-19,0.006909792948349702,0.005227112747474397
1993-11-22,0.0014721310840832835,0.005350566755570847
1993-11-23,0.002844966330616705,0.005511422805734341
1993-11-24,0.004204409174078272,0.005590385566142508
1993-11-26,0.006230704012977428,0.005316766013288756
1993-11-29,0.005551933297769374,0.005378713045623229
1993-11-30,0.005552538223199566,0.005334090096816494
1993-12-01,0.013739756597904051,0.005352887295588757
1993-12-02,0.019930059286688673,0.004570621562164635
1993-12-03,0.021952706802825572,0.0038353619101237947
1993-12-06,0.016394381627054644,0.0037733238836573472
1993-12-07,0.015033485447947248,0.0037870086478525695
1993-12-08,0.01914908045734176,0.003791004227514389
1993-12-09,0.013011152964113926,0.00354673921177034
1993-12-10,0.015080827795574292,0.003520685256938568
